-0.25 0.45 -9.74
-0.25 0.45 -9.74
-0.25 0.45 -9.74
-0.25 0.45 -9.74
-0.28 0.44 -9.85
-0.28 0.44 -9.85
-0.28 0.44 -9.85
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.83
-0.29 0.44 -9.83
-0.29 0.44 -9.83
-0.29 0.44 -9.83
-0.28 0.45 -9.87
-0.28 0.45 -9.87
-0.28 0.45 -9.87
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.30 0.44 -9.84
-0.30 0.44 -9.84
-0.30 0.44 -9.84
-0.30 0.44 -9.87
-0.30 0.44 -9.87
-0.30 0.44 -9.87
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.45 -9.85
-0.29 0.45 -9.85
-0.29 0.45 -9.85
-0.29 0.44 -9.85
-0.29 0.44 -9.85
-0.29 0.44 -9.85
-0.29 0.44 -9.83
-0.29 0.44 -9.83
-0.29 0.44 -9.83
-0.29 0.44 -9.83
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.30 0.43 -9.85
-0.30 0.43 -9.85
-0.30 0.43 -9.85
-0.30 0.43 -9.85
-0.29 0.44 -9.83
-0.29 0.44 -9.83
-0.29 0.44 -9.83
-0.30 0.44 -9.86
-0.30 0.44 -9.86
-0.30 0.44 -9.86
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.29 0.45 -9.84
-0.29 0.45 -9.84
-0.29 0.45 -9.84
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.43 -9.84
-0.29 0.43 -9.84
-0.29 0.43 -9.84
-0.29 0.43 -9.84
-0.29 0.44 -9.85
-0.29 0.44 -9.85
-0.29 0.44 -9.85
-0.30 0.44 -9.87
-0.30 0.44 -9.87
-0.30 0.44 -9.87
-0.30 0.44 -9.87
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.30 0.44 -9.86
-0.30 0.44 -9.86
-0.30 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.85
-0.29 0.44 -9.85
-0.29 0.44 -9.85
-0.29 0.44 -9.85
-0.29 0.45 -9.83
-0.29 0.45 -9.83
-0.29 0.45 -9.83
-0.30 0.44 -9.86
-0.30 0.44 -9.86
-0.30 0.44 -9.86
-0.30 0.44 -9.86
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.84
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.30 0.44 -9.83
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.86
-0.29 0.44 -9.85
-0.29 0.44 -9.85
-0.29 0.44 -9.85
