=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.03.27 01:58:29 =~=~=~=~=~=~=~=~=~=~=~=
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.96 -9.83
-0.34 0.96 -9.83
-0.34 0.96 -9.83
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.97 -9.82
-0.34 0.97 -9.82
-0.34 0.97 -9.82
-0.34 0.97 -9.82
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.97 -9.78
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.97 -9.79
-0.34 0.97 -9.79
-0.34 0.97 -9.79
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.95 -9.79
-0.34 0.95 -9.79
-0.34 0.95 -9.79
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.78
-0.34 0.95 -9.78
-0.34 0.95 -9.78
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.95 -9.79
-0.34 0.95 -9.79
-0.34 0.95 -9.79
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.97 -9.80
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.95 -9.81
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.96 -9.78
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.97 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.96 -9.81
-0.34 0.95 -9.78
-0.34 0.95 -9.78
-0.34 0.95 -9.78
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.82
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.79
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.96 -9.80
-0.34 0.96 -9.80
